Season,Stars,Review
6,4.0,"The sixth and perhaps riskiest season (due to the books) of GoT shines with the same character depth as always -- but with more visual glamor and of course, twists. It's fun to see the continuous journey of our beloved characters, good as bad ones. It's one hell of a ride with many turns, and the scope have greatly gone bigger -- there aren't that many of the main characters left and the action is greatly superior. The plot continues to introduce new storylines, and it might be too many for the show's own good but we love it don't we. It's one hell of a show, but it might have some small fragments of predictability, expositions, pacing issues & rushed moments throughout some of the episodes. Add the fact that it might have become a bit fan-service-ish & stretched out yes; well it's not flawless! But let's not forget what makes the show so great. It's the characters -- their interactions, personalities and journey through this world that really matters. It's the continuation we all wanted -- especially the season finale! Can't wait for season 7! Overall personal rating for each episode: 79.1/100 Overall critical rating for each episode: 87/100 Personal rating: 83/100 Critical rating: 85/100"
6,5.0,"Game of Thrones continues its masterful story in the epic sixth season despite some slow stretches, creating one of the best battle scenes to ever be filmed, and pulling out emotionally powerful moments of distress, heartbreak, and ultimate satisfaction as the show finally put the chess pieces in place for the long awaited wars to come."
6,5.0,"100% (A+) Another season, another masterpiece. Winter is here better than ever in this 10 episodes season; including the best episode ever made on TV and in the entire Game of thrones show. And the best season finale ever. Tension, tears, emotions, and hundreds of different feelings are what season 6 brought us during this year. I´ll be desperate waiting for the penultimate season. 2017 is coming."
6,5.0,"Battle for Winterfell was up to Hollywood blockbuster movie budget standards, Story pacing was excellent, deaths of otherwise simpleton characters reveal heart wrenching secrets that were good kept for surprise effect and a finale that made me wanna kill myself instead of waiting another whole year for it to continue."
6,4.5,After a dark season full of losses this season gives the losers wins and triumphs especially for many of the female characters in the show. It's also a fantastic season for acting and shows new aspects to the show not seen before and in my mind is the best season i've seen from this show. Unless were talking about Arya who the entire season is an arc that starts in confusion but ends in a fantastic direction of revenge and triumph and sets up what is most likely going to be the most powerful and battle filled season yet. Grade for this season: A
6,5.0,"This season has proven that less is ALOT more. The leaner and meaner shorter season format has done away with filler scenes and wandering plotlines, to make the best season of Game of Thrones yet! The last two episodes putting this summers biggest films to shame...shame...shame. #WinterIsHere"
6,4.5,THE KING IN THE NORTH THE KING IN THE NORTH THE KING IN THE NORTH THE KING IN THE NORTH
6,5.0,Best Television Series EVER!
6,4.5,Very exciting season with many ups and a few downs. Strong emotional moments and overall seemingly preparing fairly well for a final season.
6,5.0,Best show on television.
6,5.0,"I love this season, the ep. 9 was one of the best in tv history. The director Miguel Sapochnik give us an incredible episode again!"
6,1.0,honestly this series is getting repeditive
6,5.0,strong scripted season
6,5.0,Episódio fantástico em todos os sentidos!
6,4.5,Best season yet. Satisfying reveals and plot reveals.
6,3.5,"A complete reversal of the previous seasons. There seems to be an obvious feminist ""women are powerful"" narrative this season, and I have to say, the show is better for it. RR Martin's murder porn could only limp the plot along so far. I think the current season is a pretty big divergence from the narrative, and the female take over of the show is definitely a deliberate over-correction of the previously male centered exploration of GRRM's sadism. At times the previous seasons were torturous to watch and at times worthy of rage-quitting the show. It's nice to see that the current writing deviates from that, but in a way it deviates too far. Some writing is sub par when looking at the rest of the show, however some select scenes are (no spoilers) of very high quality.Whether those plot points are inspired or gifted from GRRM or from the GoT TV team, I cannot say. But either way, this season leaves you feeling satisfied, where before there would be only emptiness and frustration."
6,5.0,"While season 6 started off a bit slow, with the first two or three episodes used for recap and buildup, it ended on a high note featuring several of the show's best episodes. This season divided many; with some calling it one of the series's best, and some calling it its worst. It's hard to say for sure which is which, it just comes down to personal opinion, but even on its darkest day ""Game of Thrones is better than almost anything on TV."
6,5.0,best series ever on tv
6,1.0,The worst season so far...
6,1.5,This is the worst season of this show.
6,3.0,Episodes 6-8 are really disappointing. Boring as hell. The last two better be incredible in order to save this season.
6,2.0,"Minor characters such as Hodor, Daavos, and Brienne were the highlight of this season, rather than actual plot development. Timing throughout this season was either too slow or too fast. Dany's storyline was simply regurgitated. Arya finally gained some kind of meaningful identity, after wasting time in Braavos. So little has been accomplished in the 8 hours so far. Hopefully the last two episode will make up for it."
6,5.0,Best hour TV series of all Time. I wish there were at least 12 episodes in a season.
6,4.5,Other then the weakest premiere of any of the seasons. It has since stepped up considerably each episode. You'll have story lines your into more but no one feels like a waste and can start to see the pivotal part each will play for the end game. Huge reveals don't overshadow the growth we've seen from some of these great characters
6,5.0,"Love game of thrones, I hope danerys does something this season."
6,5.0,THE BEST TV SHOW I EVER SEEN !!! I WILL TAKE WHATS IS MINE WITH FIRE AND BLOOD !!!
6,5.0,It's been many years since I've enjoyed a program anywhere near as much as I've enjoyed this season of Game of Thrones. The second 5 I've given to a TV show to date.
6,5.0,The best TV show currently on TV
6,4.5,"An improvement from the last season, Game of Thrones is back with more bloody betrayals, ruthless political conflicts, and the return of old faces. By now the series has gone mostly off the page, which gives it both an improvement and yet weaken certain aspects of the story. Sophie Turner as Sansa Stark definitely is one of the best performance in the show, other honorable mention include Jonathan Pryce as the cunning High Sparrow, Liam Cunningham as the ever loyal Ser Davos, and Maisie Williams as Arya Stark. Other performances are great as well. The pacing is faster compared to season 5, it makes the story move along faster and giving us a better plot advance. But at time it also give way to some plot hole and forced story telling. But i guess it's relatively minor and doesn't significantly lower the story's quality."
6,5.0,We love daenerys targaryen and arya stark
6,2.0,"Things continue to not make sense from last year. There has been a slight improvement, but overall, the show is not what it once was."
6,5.0,"Emocionante e sangrenta, brutal e tocante... Game of Thrones consegue angariar a mais ampla gama de sentimentos à uma produção grandiosa, como quase nunca se vê na TV. É um dos maiores épicos de todos os tempos!"
6,5.0,"My favorite show. I love everything about it. The actors are spot on, the clothing and settings are magnificent. There is nothing I don't like about Game of Thrones!"
6,5.0,"Thus far Season 6 is the season we've all been waiting for. I've never been as pleased with character decisions in any of the past seasons, and we're only halfway through! It's clear Martin isn't writing this script."
6,5.0,"The show is to perfect, every season is incredible."
6,5.0,"Never thought Hodor would have that kind of mishap, that his destiny is to hold the god damn door! it is kind of funny yet cruel thing, better yet Bran still disappoint us as always been the walking disaster to himself or to others. And now Summer is dead and you know what is coming next."
6,5.0,"Outside of season one, which was epic political intrigue and mystery solving that mostly mirrored the first book of the series, every season since has been struggling to balance the show's humor and brutality. Meanwhile, the show's heart has been buried under ineffective but fun pairings (Bronn and Jaime), the Dorne plot where not even avid book readers know which Sand Snake is which and fans of the series still might not know what the heck a Sand Snake is. But when Jon Snow reunited with Sansa, the heart of the show returned. Sure, there have been tear jerking moments, even in season 5, but the show seemed a little lost-- like it was waiting for the green light to go balls to the wall. A lot of people were afraid that when the show received that green light (i.e., the move beyond the books) that the show would continue to be more about set pieces and violence for the sake of violence. I never felt the show was that kind of show, but last season didn't set right with me. This season is half way done and part of the best thing about having more Starks around is the return of the Stark theme. I love the music of Game of Thrones, and that's my favorite. The biggest reveal from this season isn't anything that's happened plot-wise. It's that the writers, after a lackluster 5th season where they seemed to meander, still understand what made the show and the novels great in the first place. They have delivered more moments in five episodes than all of last season."
6,3.5,"Ugh. GOT gone Hollywood. Where all the breasts are perfect, White Walkers now leg-drag like the walking dead, and we pull old formulas out of the fire. OH. And no more dire wolves, and dragons only off camera. You had me when gritty girl walks out of fire. You lost me when she did it again all oiled with perfect hair. Formula fave. WTF GOT?"
6,4.5,"GOT taps into our subconscious by taking us far away into lands and people we do not recognize and, in turn, we react emotionally as if we are feeling their experiences firsthand. We may not always know whats going on and why, however, the emotions and moods are felt viscerally and deeply untethered by understanding to fully experience what is happening."
6,4.0,"We have now been treated to 4 episodes in the sixth season of the fantastic Game of Thrones in which I believe is shaping up to be the best on of the series. We have been given 2 action packed episodes and 2 episodes that have allowed brilliant character progression and evolution. The story is quickly growing and giving us more and more to sink our teeth into and I am enjoying every taste of what is being delivered. The story is compelling, the acting has been brilliant and it is leaving us with plenty to speak about. Only 4 episodes in and we have seen some influential characters killed off in true Game of Thrones style. I for one think the sixth season is offering us everything we need and is going by to quickly, all the world is talking about is this fantastic series and so they should. For me the series gets a 9.4 and one hell of a thumbs up"
6,5.0,"season 5 ended with an awful; lot of questions. the superhyped show started this season and as the season unfolds we get most of our questions answered. some which goes as proposed by fan theories and as you know Game of Thrones can never be complete without surprising from the creators which keeps us all glued to our tv sets every sunday. for the season the conversations have not very solid as they used to. we meet the almighty Tyrion ''a man full of wits'' saying some empty words. i also don't think any viewer still need convincing that Ramsay is the most badass character in the show. that point is well proved. isnt tyrion also wasting his wits in meeren doing nothing. the whole dorne thing wasnt good at all. and surprising we are seeing less nude scenes. the union in episode 4 as touching. bran still with the three-eyed raven ,really?"
6,4.5,"s06e04...best episode of season. one of the best of the series...pieces on the board really moved...instead of snail pace, there were big moves....hope for a steady story line for the rest of the season."
6,5.0,So far this season is overall the strongest since season 1 for me.
6,5.0,"New! Watch Stream or Download Full HD Game of Thrones - Season 6 Episode 3 ""Oathbreaker"" Online Already! Visit Here = http://tinyurl.com/hswlozh"
6,5.0,"I dare, I double dare this show to disappoint me) Haven't so far, although only 2 episodes in."
6,5.0,one word : Whaaaaaaaaaaaaaaaaaaaaaaaaammmmmmmmmmmmmmmmm!
6,3.5,"Last season presented the first clearly negative fan response to Game of Thrones, even if the critics didn't feel the same. Thankfully, the show's creators seem to have heard fans to some extent and ignored television critics, who rarely seem to have any comprehension as to the quality of a show (see good reviews for Supergirl, Arrow, etc.). Whereas last season was full of Walking Dead style missteps that teased audiences with action that never materialized, Season 6 is clearly taking steps to remedy that, even if it means a bit of shoehorning and some quick set changes. What's becoming infinitely clear is that we are certainly off the reservation in terms of the books. While Martin was never a particularly prolific writer, his books certainly had a historically grounded vision, which is now noticeably missing. Although the authors have had discussions with Martin, there is clearly a sense that action minded, television producers have taken over story development, a fact clearly reflected in a major tonal shift between this and last season. This isn't all bad however and the season has had a relatively strong start. On the negative side however, GOT is still struggling to balance so many storylines in a single hour. The re-addition of Brand isn't really helping with that and the packing reflects in certain character's development (see Sand Snakes, who I am still confused about on a number of levels). Overall however, Season 6 seems to be on a healthy track. Let's just hope the Mother of Dragons gets off the ground soon enough."
6,5.0,fantastic opening that keeps you wanting more
6,5.0,Wooooooooop! Also that's what you get negative-nancy critics for reviewing a season based on the first episode!! At least I can edit my score if it somehow turns to sh#t later in the season.
6,0.5,"Ok so here is one of the truest recaps you'll ever see: The brothers of the Night's Watch left Jons body outside because that of course makes sense. It's not like he told them about a huge army of ice zombies at Hardhome. Stabbing him was also a stupid idea because for the previous mentioned reason. Ramsay had a ""touching"" scene. Why though? Don't make him more interesting by making me feel for him. He is just pure evil and there is nothing you should do about it. First Ramsay is Ramsay and that means he's an evil asshole so of course he has to rape Sansa which still doesn't make any sense for that storyline. Now they want to make him less of an asshole it appears and be sad about his dead lover. What a bunch of crap. Sansa, a half Tully, half Stark is afraid of cold water and has to be helped by a tortured guy who actually should be the one getting help from her. The line ""I won't make it without you"" is utter crap. HE should be the one not making it without her. Then Brienne appears and kills everyone without hesitation because why should she question knighthood? Themes are so boring. Dumb killing scenes are way better. And lastly in that storyline we have Sansa forgetting the words for accepting someone into their service because that's not something she should have been able to do in her sleep. God these writers hate Sansa. Always doing something to make her look stupid. Coming back from Dorne with Trystane was also a stupid idea. The boat wasn't even that far away from the coast. They could have turned that ship around damn it. Killing off the Martells? That also makes no sense. No there's no Martell left except for Quentyn and Arianne. Oh wait. These 2 aren't in the story because apparently we had to make room for unnecessary scenes and more butchered plotlines. ""Weak men."" Yeah that's feminism. Remember when the writers told us we get strong women this season? Because strong women tell me they're week when they're just really political. ""Cersei"" and ""Jaime"" are together because themes are dumb and Jaime has no need to be in the Riverlands trying to grow apart from her. Tyrion as ruler is also very dumb because there are other people more suitable like Missandei and Grey Worm for example. You know, people who know the place and are POC. Jorah and Daario on a brotrip is also very needed because we didn't have enough of that in Dorne with Jaime and Bronn. Finding the ring? How very lucky. I'm also very glad that we had to make room for rape jokes and these 2 very funny dothraki sidekicks. Not that we could have uses that time for more character development of another character or Lady Stoneheart or Arianne Martell. The waif being an asshole is also very cool I guess. There's nothing better than more hate relationships between women. AAAAAAnnnddd lastly we have a naked Melisandre for the male gaze. The season's starting of great.?"
6,5.0,"Episode 1: Cant express my excitement about the fact that the time has come for another season. Its no secret that this was a setup episode that touched on and recapped many different stories without delving into any one in a ton of detail. Nonetheless, it was great and enjoyable. Episode 2: Another great episode, but nothing particular to add. It's nice to see Bran again after it's been so long. I'm extremely glad John Snow is back. Can't believe what Remsey is doing... Episode 3: Loving the new John Snow and the flashbacks. I'd like to point how amazing the cinematography is. It always looks right and appropriate, and is something I think the audience often takes for granted. Episode 4 ------------- I finally got what I was looking for! I absolutely loved Daenerys's rebirth as she soon like a God in the burning flames. She has been mistreated and mistrusted the past little while, and I feel that at times even she lost faith in herself. However, we now see that she is as strong as ever. Tyrion's skillset is still undervalued as he is essentially governing the state while the Queen is gone. Little finger is finally back and seems to have a complete hold over the Vale. John snow and Sansa's reunion was extremely touching. This was an episode filled with both emotion adn power and moved a few plot lines very far along. Episode 5 ------------- Amazing episode! Definitely the best episode of the season so far. I'm glad to see Aria's story progress a bit, but what we see is that she well never become a ""no one"". She will never forget her past, and she will never blindly follow orders. I'm curious to see where her plot line takes her. Daenerys and Jorah finally make up in what is a very confusing friend-friend, father-daughter, lover-lovedone relationship. This is a great opportunity for Tyrion to finally showcase his leadership skills. He is one of my favorite characters and I can't wait for him to get the credit he deserves. The Greyjoys are finally trusting each other and taking action. I'm glad that Theon finally got his tonge back. Unfortunately there are some things he just won't be able to get back... The last season was simply stunning. An action packed thrilling runaway scene, intertwined with the deaths of many characters (the tree dwellers, the old man who lives in the tree, Hodor...), that flips back and forth between the present and a flashback that tells us the story of how Hodor got his name along with the fate that awaited him all these years. So much in such a shorter scene, but it was so well done that I was left speechless. Episode 6  The biggest question I have after watching this episode is where the hell is Arias plot going to take her? Whats her role going to be in the grander scheme of all of this? Episode 7 ------------- John is slowly building an army building up the anticipating for the battle ahead. Arya looks like she's about to die. The hound's anger keeps accumulates furthermore even as he tries to find peace. Jaime is being a boss, and Margeary has a plan. Just another typical episode of Game of Thrones. Episode 8 ------------- The hound is transforming, in a good way. I think there is an imminent reunion between him an Arya in the very near future. Speaking of Arya, it was a great sense of relief to see that she has been able to escape the many faced gods and will be able to return, stronger and faster, to her home. As always, Tyrion doesn't let me down and keeps kicking ass; in a metaphorical sense. Episode 9 ------------- As always, the second last episode of the season does not disappoint. An epic display of power by Daenerys. An eloquent message from Tyrion. An unbelievably amazing fight scene against the boltons that made me feel like I'm really there, on the battle field! I have no words to describe how realistic this felt. A phenomenal performance act of swordsmanship, courage and stupidity by John Snow. A lovely surprise from Sansa, and proof that she's not just giving in to the men around her, but is smarter than most people think. She literally saved the day! It was sad to see the wildling giant die, but for Rickon I had less compassion since I barely knew him. The giant, on numerous occasions was a huge contributor to victory and he will not be forgotten. Can't say I was upset that the hounds did not go hungry :) I think everyone, and I mean absolutely everyone, can agree that this episode was unreal. Episode 10 --------------- Man, what an amazing episode. I think this is the best season finale the series has had so far. The second last episode was always very climactic, but the season finales usually just tied up a few loose ends. This one did indeed tie up some loose ends as well, but in a much more grandiose manner. Cersei just blew everyone up, and I would not have seen that from a million miles away. It was so exciting! The faith is entirely gone, and only the crown is left to rule. The music and tone accompanying this turn of events was very quite, relaxing, but not gloomy at all so it was hard to anticipate what was going to happen. The computer graphics, and the way the kid lured a member of the faith to the underground chambers was perfect. Everything progressed at a very good pace and the finale did not disappoint. I also can't believe Toman was so broken by the explosion that he decided to take his own lice. Cersei and Jamie have nothing to live for anymore, so I can't really tell where their story is going to progress. The Lannisters and Baratheon no longer have any throne (though I guess Jamie is still young enough to marry), and the opposing forces, with much more rightful kings and queens are on their way with very strong armies. Daenerys and Tyrion are doing their thing while developing a close relationship. I'm glad they're finally on a ship and ready to sail to the 7 kingdoms. John Snow. John Stark? John Targaryen? A man who dwindles in both and ice. The king of the North. The keeper of the wall? An all around general badass. He's finally getting the respect he deserves. My only concern is why Sansa wasn't happy when she saw him getting support from everyone else. After all, she herself said that she sees him as a Stark, but did her mind change? Did she imagine herself by Littlefinger's side sitting on the iron throne? I really hope they don't turn on each other. Amazing season that far exceeded any expectations I had, which were pretty high to start with."
6,5.0,"This is the best TV series, I have seen. It has the feel of big budget movie in a weekly series. Great story,Very good to great acting. Action, Drama, Suspense, I just love this show...."
6,5.0,"One of the best Season Openers - setting the table for what's to come with half of our main characters. [SPOILERS] (literally setting Jon Snow's corpse on the table, as many viewers have pointed out...xDD)"
6,4.5,"Or course, I have faith that GoT's will be wonderful this season. But my faith faltered a bit after watching the first episode of this season. It was like watching a long-legged spider - all legs with little body. Are there too many stories to tell one well? Just when I get frothy over one character they flip to another and I never feel satiated."
6,5.0,Amazing!! Director of Photography of this show is brilliant!
6,5.0,Two words: Hauntingly Beautiful.
6,5.0,"What was good was REALLY good, but what was bad was quite terrible. Luckily the good far outweighs what fell short."
6,4.5,Don't they know how long we've waited! Show should have been and hour and a half long with more about others! Oh well there's always next week!!!!!!
6,4.0,this episode sets up whats to come and gives us an idea of what the motivations are for the surviving characters
6,0.5,"You know, linux prevents you from creating files with certain names. Yup. I learned that just for this show. HDD pollution has to stop."
6,1.5,Mediocre at best. So many inconstancy's and dues ex Tarth. This episode made me physically ill.
6,4.5,A strong season opener that lines up about every storyline for the season.
6,5.0,"Best season yet,, what an amazing premier episode."
6,4.0,"83% This is my least favourite season thus far, all due to the fact that GoT is becoming increasingly predictable and I am quite sure that I will not be able to love the show the way I did. The only terrific episode of the season is The Door, the fifth episode. Though the last two episodes of the season are good, they are predictable to an extend."
6,2.5,This premier episode for Season 6 was like a spit in the face
6,5.0,A strange twist makes the episode.
6,2.5,"The episode felt like an armature fan fiction of A song of ice and fire instead of the continuation of it. There were just so many scenes, so many moments where I knew I could write a better one, and what hurts is I never felt that when reading the books or watching the show up to this point, I always felt that what was happening took extreme talent, passion and love to do, a passion that George R.R. Martin so clearly had and the current writer and director don't. I hope that this is not a bad omen for what's to come for season 6, a truly do, but as of now, any hope I had for the shows world to be on par with the books is lost."
6,5.0,Can't wait to see it tonight!
6,4.5,"A spectacular season that deftly balances character, storytelling, and violence. The best Game of Thrones has ever been."
6,5.0,"In what is easily the show's best season, Game of Thrones picks up the pace in Season 6. Packed full of fantastic choreography, cinematography and dialogue, Season 6 contains some of the series' best episodes (noteably 'The Door' and 'Battle of the Bastards'), and continues to deliver spectacular television."
6,4.5,"Seasons 1 and 2 were good, and set up the story for some great development in Season 3. Unfortunately, Seasons 3 and 4 drifted somewhat. Season 5 gets us back on track and Season 6 propels the story forward in a big way. Season 6 is the best of the lot."
6,5.0,Super excited for this!!
6,1.5,No. Just No. Overrated.
6,5.0,consistently the best show on TV!
6,5.0,April can't get here fast enough
6,4.5,"The season 6 of the fantastic show of G.O.T starts slow but then gains pace as it starts gaining it loses some of its characters development, however with that said this season is the true midpoint of the show as it reflects on the past, but at the same time looks into the future with hope of a fantastic ending worthy of the show."
6,4.5,Game of Thrones is very compelling and terribly unpredictable.
6,5.0,"After a disappointing 5th series last year, I was hoping for a bit more energy and tying-up of storylines (especially after the finale). This series did not hold back anything at all or disappoint in the slightest: Dany is finally (FINALLY) on her way to Westeros with her band of dragons, Cersei is pretty much Emperor Palpatine at this point and Jon Snow is the Jesus of the North. Absolutely nothing to fault here, and the last two episodes are nothing short of masterful. This makes me sad now that there's only two short series left until the end. Double thumbs up!"
6,5.0,Sweet mother of Winter is Here & Jon is the King
6,2.0,"too slow, too long, almost boring"
6,4.5,"Driven by its undaunted drama, bloody-epic sequences and mysticism Game of Thrones Season 6 rises back up from its slump. The acclaimed series continues (and this time, with unknown factors of its unpublished canon) with sheer complexity and allure making for one its most revered seasons in the series. 4.5/5"
7,4.0,"I remember when I first watched it that this was the last ""good"" season with 8 ruining everything. Now, on re-watch, this season was a bit bland with a few high drama moments, but also with a lot of logical flaws (telporting) etc. Still very enjoyable."
7,4.5,Awesome season!!!!!!!
7,4.0,Eu acho que começou a piorar um pouco mais isso não é algo que destrói a experiência
7,5.0,"Seja a Batalha dos Bastardos ou o Casamento Vermelho, ""Game of Thrones"" proporcionou alguns dos momentos mais icônicos da história da televisão."
7,3.5,"Absolutely rushed, and starts to ruin the quality of Game of Thrones"
7,3.5,It could much better with bigger number of episodes and more content.
7,5.0,We were well rewarded this season she is great and the character Daenerys Targaryen is having great development
7,4.0,awesome but had to few episodes shoukd have stayed with format of 10 episodes each - Rushed
7,5.0,The seventh season of Game of Thrones continues to be incredible! The visuals are better than ever and the action scenes are stunning as well. The suspense continues to build for the final season.
7,3.0,"What made this show great was the way they handled politics, the great plots, and the fact you never knew what would happen next. Every character had their motives and made decisions that felt real and according to their personal goals. Suddenly plot holes and dumb and senseless decisions happen everywhere. Plot armor becomes a HUGE thing, and characters do things out of character. Its far from a terrible show but I think it lost its essence and now just feels way more like a generic medieval show."
7,3.5,"While still being good, the show experiences a significant drop in its writing this season, and the departure from source material is seen in how time passes in the show."
7,5.0,"I loved this season. I hear a lot of people complaining, but if you really watched this show you know the writing was never perfect. None of the plot lines screamed logical from the beginning, so where is all of this GOT purist grand standing coming from? I do not know, but to me, this season is one of the best visually and I feel they did a good job of starting to wrap up the series. Yes, they could have just ran 10 episodes and closed it out completely, but they didn't, and I'm thankful for what we got. Greatest Series of all time."
7,1.0,"The begining of the downfall of the series. Rushed episodes, too dark to watch many scenes and left you longing they took the time like in initial seasons"
7,4.5,Shorter but still another epic season with great action scenes.
7,2.5,Writing : 5/10 Acting : 7/10 Cinematography : 8/10 Costume design : 8/10 Set design : 9/10 CGI Effects 9/10 Artistic vision 5/10 Adaptation ranking : 2/10
7,4.0,"Pretty cool season, worse than season 5 or 6 but still a great one!"
7,4.0,"Definitely should've had 10 episodes as intended for all seasons. Still good but wish had more episodes. An overarching threat is coming to Westeros, and ended on a good cliffhanger."
7,4.0,Epic showing of acting and talent
7,5.0,Another great season !!
7,4.5,9/10. I think this season was fantastic overall. They are closing in on the finish and character development seemingly has reached its max aside from Danny. I wish they focused on her a little more because her character was shifting to the desire of dominance quickly and without reason.
7,4.0,Winter is almost finally here... after 7 seasons
7,4.0,"This is were the show start to decline, with some no sense stuff."
7,4.0,"After a year-long wait, Game of Thrones roars back with powerful storytelling and a focused interest in its central characters -- particularly the female ones."
7,3.5,"I felt that the story lost a lot of steam. It still felt worthwhile watching and hence 3,5 stars, it definitely had moments i loved. But the season could have explored so much more."
7,4.0,"The penultimate season has moments of rush and some illocical aspects, but still gets mostly away with it thanks to assured storytelling and braavos character development, allowing its visuals, battle sequences and many surprises to stick out even more."
7,3.5,"It was rocky to me, not the best season of GOT, of all 7 this one was a week one"
7,2.0,Rushed it should have been 10 episodes
7,5.0,Just seeing all the characters come together made this season truly something special to watch!
7,3.0,"Silly, rushed and terrible writing."
7,5.0,Incredible - the high point of an already spectacular show.
7,2.0,"GoT officially dies here. Thrilling visuals just cannot replace the heart, soul, and brain that the show has lost. It is painful to watch this zombified husk of a beloved series get puppetted around."
7,1.5,"Well, at least the showrunners realized their ideas were not that great, so they condensed the season down to only seven episodes. The only problem is that it didn't help. As the hype and the budget grew to ever more ridiculous heights (supposedly $10 million per episode), the set pieces got bigger and the CGI flashier. But all that is only a smokescreen for the poor writing. The dialogue is even worse than in Season 6, the characters make dumb choices all the time, just as an excuse for the writers for things to happen. The actors try their best, but what can you do if you only get poor material to work with and your character is supposed to behave completely out of character most of the time. What a shame! There are still some impressive visuals though."
7,3.0,"It was too rushed and too condensed. David and Dan clearly don't want to do the series anymore so I'm at a lost as to why they don't concede to everyone's wished, including HBO and Martin, the writer, to pass the show to different showrunners who want to actually to make the series. This seems to be about 15 episodes of material condensed into 7 poorly written episodes."
7,1.0,"The worst season, even worse than season 8"
7,3.5,Could be better - still good but as awesome as the first four seasons.
7,1.5,"Anyone who says the endin discounting the horribly written tripe that preceded it. It's painfully obvious that this once brilliant show, is now floundering in agonizing death throes. If you've haven't gone this far, stop."
7,2.0,I don't follow the character motivation in this season. Plot seems to have holes in it.
7,1.5,The second half of this season began the worst downturn of a show in television history. They should have fired the showrunners during this season. Once they had creative control it all went downhill.
7,0.5,derailed; shame on the showrunners
7,3.0,"I truly held out hope with this season that the issues in the previous would only partially be acknowledged, and addressed accordingly in the next season.. Without that pointless hope, this season again proves to be a great execution of set design, acting, and editing, without any proper backing from the writing and screenwriting. Season 6 holds some of the highest highs up to this point, as well as some of the lowest lows. Buckle up, because the train of disappointment has many stops from here on out."
7,5.0,"Few series quite as perfect as this one. Just one thing,,,,did winter ever really come?"
7,5.0,Absolutely brilliant loved it the mix of medieval theme and fantasy and white walkers horror it's brilliant and love it and the battle Sean's are amazing and brings the horror of battle to life like I've never seen before on a historical battlefields and dialogue all great
7,5.0,I eagerly wait jon Dany meet !!!
7,3.0,"Season seven was a fine season that was made much worse by an awful season eight, which makes some decisions made in season seven much, much more dreadful."
7,4.0,Fantastic season of Game of Thrones
7,5.0,este show llega con una narracion poderosa y un interes por lo que les pasara a sus personajes centrales
7,5.0,Political science students will love it. Students of physics: stay away
7,4.5,This is where the show starts to fall of for me sadly.
7,4.0,My rating for the s7 is a 8.8/10
7,3.5,"Far from the best of the show; but not bad, and unlike previous seasons, this one is more balanced in the sense that everyone's story is of equal quality. Though things did feel a little boring and both events and characters started to feel a bit a dime a dozen."
7,5.0,"For most Fans GoT ended with this showdown with nightking, it was an great end."
7,1.5,This season was the begging of the end. The previous 6 seasons were amazing then this season just fell flat and felt rushed.
7,3.0,What happened? This series was going really well...
7,5.0,it ruined the ending but up untill season 8 it was easily one of the best shows ever made:)
7,3.0,maybe the dumbest episode of all time in this season (episode 6) terrible writing only saved by a few cool scenes
7,4.0,"Low quality script compared to the previous seasons, but I think it was a good job."
7,3.5,Start of all the issues. But still not bad taken as a whole
7,3.0,"Far more often than I'd like, I recall how much I liked this show and how mistreated it was in its final seasons. Today I decided to look up reviews for the season to see what others thought, and was shocked how positive it was. Maybe I'm holding it to too high of a bar, but the writing in this season reeaally slipped. There were signs in season 6, and 8 obviously is a catastrophe, but this season was when it became clear that all hope was lost."
7,4.5,"The penultimate season has moments of rush and some illocical aspects, but still gets mostly away with it thanks to assured storytelling and braavos character development, allowing its visuals, battle sequences and many surprises to stick out even more."
7,2.5,This is when it started going downhill
7,3.5,"É incrível como os produtores conseguiram deixar a série pior a cada temporada mesmo tendo um grande orçamento. Os diálogos estão ficando cada vez menores e com menos enriquecimento, sem contar que os personagens estão ficando cada vez mais sem aprofundamento, tudo ficando mais ""jogado"". Mas mesmo assim conseguiu ainda ser uma boa temporada, mas poderia ser bem melhor."
7,3.0,"Far less clever than previous seasons, as the showrunners continually opted for spectacle over logic. While this spectacle was indeed spectacular, the most intelligent characters (eg. Tyrion, Varys) often got lost in it."
7,4.0,"Having recently rewatched GoT from start-to-finish, I was pleasantly surprised at how much I liked Season 7 on the second occasion. There were some glaringly obvious flaws/changes in dialogue due to D&D running out of book material, but it was still an entertaining season with plenty of twists and turns. The good made up for the bad in Season 7 in my opinion so while it was far from perfect, it was still wholly memorable. While it certainly wasn't prime GoT, it still very much felt like the show that we came to love so dearly. If you're new to GoT and have just taken it up, I highly suggest you either stop here or at the end of the second episode of Season 8. At least you'll be able to remember GoT fondly. Go any further and all you'll find is anger and disappointment. Still, to this day, I will never forgive D&D for what they did to this show and even worse, the cast that deserved so much more and did the best they could with zero support."
7,4.5,Epic though a briefer Season with some amazing twists
7,5.0,esta temporada es totalmente asombrosa con violencia
7,3.0,"This is where things stopped making sense - with Gendry Storm, the roadrunner of Westeros, with a million deus ex machinas and plot conveniences galore."
7,1.5,The writing is on the wall. This show is taking a nose dive. Too bad because it was soooo good. All I'll remember is the crappy last couple of seasons.
7,3.5,"Satisfying conclusions make up for the lack of good dialogue from D&D. While to some this season might seem weak, I must say I expected less going in. But to my surprise, it was pretty solid. On to season 8! Weep."
